score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
default_policy,1727345192,,False,115,f5f9f_00000,2024-09-26_18-06-32,0.033504486083984375,7.517386198043823,4156192,gpu2gate1,10.64.32.126,7.517386198043823,115
default_policy,1727345192,,False,116,f5f9f_00000,2024-09-26_18-06-32,0.03192400932312012,7.549310207366943,4156192,gpu2gate1,10.64.32.126,7.549310207366943,116
default_policy,1727345193,,False,117,f5f9f_00000,2024-09-26_18-06-33,0.03064107894897461,7.579951286315918,4156192,gpu2gate1,10.64.32.126,7.579951286315918,117
default_policy,1727345193,,False,118,f5f9f_00000,2024-09-26_18-06-33,0.027188539505004883,7.607139825820923,4156192,gpu2gate1,10.64.32.126,7.607139825820923,118
default_policy,1727345193,,False,119,f5f9f_00000,2024-09-26_18-06-33,0.02987217903137207,7.637012004852295,4156192,gpu2gate1,10.64.32.126,7.637012004852295,119
default_policy,1727345193,,False,120,f5f9f_00000,2024-09-26_18-06-33,0.028464794158935547,7.6654767990112305,4156192,gpu2gate1,10.64.32.126,7.6654767990112305,120
default_policy,1727345193,,False,121,f5f9f_00000,2024-09-26_18-06-33,0.028828859329223633,7.694305658340454,4156192,gpu2gate1,10.64.32.126,7.694305658340454,121
default_policy,1727345193,,False,122,f5f9f_00000,2024-09-26_18-06-33,0.027814626693725586,7.72212028503418,4156192,gpu2gate1,10.64.32.126,7.72212028503418,122
default_policy,1727345193,,False,123,f5f9f_00000,2024-09-26_18-06-33,0.033840179443359375,7.755960464477539,4156192,gpu2gate1,10.64.32.126,7.755960464477539,123
default_policy,1727345193,,False,124,f5f9f_00000,2024-09-26_18-06-33,0.03540778160095215,7.791368246078491,4156192,gpu2gate1,10.64.32.126,7.791368246078491,124
default_policy,1727345193,,False,125,f5f9f_00000,2024-09-26_18-06-33,0.03277230262756348,7.824140548706055,4156192,gpu2gate1,10.64.32.126,7.824140548706055,125
default_policy,1727345193,,False,126,f5f9f_00000,2024-09-26_18-06-33,0.03241372108459473,7.856554269790649,4156192,gpu2gate1,10.64.32.126,7.856554269790649,126
default_policy,1727345193,,False,127,f5f9f_00000,2024-09-26_18-06-33,0.028891563415527344,7.885445833206177,4156192,gpu2gate1,10.64.32.126,7.885445833206177,127
default_policy,1727345193,,False,128,f5f9f_00000,2024-09-26_18-06-33,0.024745941162109375,7.910191774368286,4156192,gpu2gate1,10.64.32.126,7.910191774368286,128
default_policy,1727345193,,False,129,f5f9f_00000,2024-09-26_18-06-33,0.02630472183227539,7.9364964962005615,4156192,gpu2gate1,10.64.32.126,7.9364964962005615,129
default_policy,1727345193,,False,130,f5f9f_00000,2024-09-26_18-06-33,0.021866321563720703,7.958362817764282,4156192,gpu2gate1,10.64.32.126,7.958362817764282,130
default_policy,1727345193,,False,131,f5f9f_00000,2024-09-26_18-06-33,0.023348569869995117,7.981711387634277,4156192,gpu2gate1,10.64.32.126,7.981711387634277,131
default_policy,1727345193,,False,132,f5f9f_00000,2024-09-26_18-06-33,0.019363880157470703,8.001075267791748,4156192,gpu2gate1,10.64.32.126,8.001075267791748,132
default_policy,1727345193,,False,133,f5f9f_00000,2024-09-26_18-06-33,0.019968509674072266,8.02104377746582,4156192,gpu2gate1,10.64.32.126,8.02104377746582,133
default_policy,1727345193,,False,134,f5f9f_00000,2024-09-26_18-06-33,0.01950240135192871,8.040546178817749,4156192,gpu2gate1,10.64.32.126,8.040546178817749,134
default_policy,1727345193,,False,135,f5f9f_00000,2024-09-26_18-06-33,0.02283763885498047,8.06338381767273,4156192,gpu2gate1,10.64.32.126,8.06338381767273,135
default_policy,1727345193,,False,136,f5f9f_00000,2024-09-26_18-06-33,0.02297377586364746,8.086357593536377,4156192,gpu2gate1,10.64.32.126,8.086357593536377,136
default_policy,1727345193,,False,137,f5f9f_00000,2024-09-26_18-06-33,0.03253984451293945,8.118897438049316,4156192,gpu2gate1,10.64.32.126,8.118897438049316,137
default_policy,1727345193,,False,138,f5f9f_00000,2024-09-26_18-06-33,0.0307464599609375,8.149643898010254,4156192,gpu2gate1,10.64.32.126,8.149643898010254,138
default_policy,1727345193,,False,139,f5f9f_00000,2024-09-26_18-06-33,0.021771669387817383,8.171415567398071,4156192,gpu2gate1,10.64.32.126,8.171415567398071,139
default_policy,1727345193,,False,140,f5f9f_00000,2024-09-26_18-06-33,0.02176952362060547,8.193185091018677,4156192,gpu2gate1,10.64.32.126,8.193185091018677,140
default_policy,1727345193,,False,141,f5f9f_00000,2024-09-26_18-06-33,0.01929759979248047,8.212482690811157,4156192,gpu2gate1,10.64.32.126,8.212482690811157,141
default_policy,1727345193,,False,142,f5f9f_00000,2024-09-26_18-06-33,0.018770933151245117,8.231253623962402,4156192,gpu2gate1,10.64.32.126,8.231253623962402,142
default_policy,1727345193,,False,143,f5f9f_00000,2024-09-26_18-06-33,0.019107341766357422,8.25036096572876,4156192,gpu2gate1,10.64.32.126,8.25036096572876,143
default_policy,1727345194,,False,144,f5f9f_00000,2024-09-26_18-06-34,0.03801774978637695,8.288378715515137,4156192,gpu2gate1,10.64.32.126,8.288378715515137,144
default_policy,1727345194,,False,145,f5f9f_00000,2024-09-26_18-06-34,0.03210258483886719,8.320481300354004,4156192,gpu2gate1,10.64.32.126,8.320481300354004,145
default_policy,1727345194,,False,146,f5f9f_00000,2024-09-26_18-06-34,0.03288388252258301,8.353365182876587,4156192,gpu2gate1,10.64.32.126,8.353365182876587,146
default_policy,1727345194,,False,147,f5f9f_00000,2024-09-26_18-06-34,0.029108285903930664,8.382473468780518,4156192,gpu2gate1,10.64.32.126,8.382473468780518,147
default_policy,1727345194,,False,148,f5f9f_00000,2024-09-26_18-06-34,0.025612831115722656,8.40808629989624,4156192,gpu2gate1,10.64.32.126,8.40808629989624,148
default_policy,1727345194,,False,149,f5f9f_00000,2024-09-26_18-06-34,0.026755332946777344,8.434841632843018,4156192,gpu2gate1,10.64.32.126,8.434841632843018,149
default_policy,1727345194,,False,150,f5f9f_00000,2024-09-26_18-06-34,0.03479194641113281,8.46963357925415,4156192,gpu2gate1,10.64.32.126,8.46963357925415,150
default_policy,1727345194,,False,151,f5f9f_00000,2024-09-26_18-06-34,0.029274463653564453,8.498908042907715,4156192,gpu2gate1,10.64.32.126,8.498908042907715,151
default_policy,1727345194,,False,152,f5f9f_00000,2024-09-26_18-06-34,0.0259401798248291,8.524848222732544,4156192,gpu2gate1,10.64.32.126,8.524848222732544,152
default_policy,1727345194,,False,153,f5f9f_00000,2024-09-26_18-06-34,0.02569127082824707,8.550539493560791,4156192,gpu2gate1,10.64.32.126,8.550539493560791,153
default_policy,1727345194,,False,154,f5f9f_00000,2024-09-26_18-06-34,0.021456241607666016,8.571995735168457,4156192,gpu2gate1,10.64.32.126,8.571995735168457,154
default_policy,1727345194,,False,155,f5f9f_00000,2024-09-26_18-06-34,0.022576570510864258,8.594572305679321,4156192,gpu2gate1,10.64.32.126,8.594572305679321,155
default_policy,1727345194,,False,156,f5f9f_00000,2024-09-26_18-06-34,0.018640995025634766,8.613213300704956,4156192,gpu2gate1,10.64.32.126,8.613213300704956,156
default_policy,1727345194,,False,157,f5f9f_00000,2024-09-26_18-06-34,0.020799636840820312,8.634012937545776,4156192,gpu2gate1,10.64.32.126,8.634012937545776,157
default_policy,1727345194,,False,158,f5f9f_00000,2024-09-26_18-06-34,0.019254446029663086,8.65326738357544,4156192,gpu2gate1,10.64.32.126,8.65326738357544,158
default_policy,1727345194,,False,159,f5f9f_00000,2024-09-26_18-06-34,0.019430875778198242,8.672698259353638,4156192,gpu2gate1,10.64.32.126,8.672698259353638,159
default_policy,1727345194,,False,160,f5f9f_00000,2024-09-26_18-06-34,0.02022576332092285,8.69292402267456,4156192,gpu2gate1,10.64.32.126,8.69292402267456,160
